IngredientId,RecipeId,IngredientName,Quantity
21629,3156,cánh gà,700 g
21630,3156,bột mì,1/2 cup
21631,3156,bột bắp,1/4 cup
21632,3156,trứng gà,2 quả
21633,3156,bột nở,1/3 tsp
21634,3156,"Gia vị: bột tỏi,hạt nêm,tiêu,muối",
21635,3156,Sốt tương tỏi mật ong cay,
21636,3156,nước tương,2 tbsp
21637,3156,mật ong,3 tbsp
21638,3156,đường hoặc đường nâu,3 tbsp
21639,3156,bột tỏi,1 tsp
21640,3156,tương ớt,2 tsp
21641,3156,tương ớt hàn quốc,1 tsp
21642,3156,tương cà,2 tsp
21643,3156,tỏi băm,6 tép
21644,3157,nguội (hoặc cơm nấu khô),3 chén cơm
21645,3157,củ cà rốt (xắt hạt lựu),2-Jan
21646,3157,lạp xưởng,1 cây
21647,3157,tỏi băm nhỏ,4 tép
21648,3157,dầu thực vật hoặc mỡ lợn,2 muỗng canh
21649,3157,"lá rau chân vịt ( cải bó xôi , rau bina )",1 nắm
21650,3157,chảo inox,1 cái
21651,3158,hủ tiếu,250 gam
21652,3158,cải bẹ xanh,200 gam
21653,3158,trứng vịt,4 quả
21654,3158,cải xá bấu ( củ cải muối ),50 gam
21655,3158,tóp mỡ,4 tbsp
21656,3158,hắc xì dầu đặc biệt,1 tbsp
21657,3158,+ 1tsp nước tương,2 tbsp
21658,3158,mỡ nước,6 tbsp
21659,3158,tóp mỡ,2 tbsp
21660,3158,dầu hào,1/2 tbsp
21661,3158,tỏi băm,1 tbsp
21662,3158,đường,1.5 tbsp
21663,3158,tiêu,1/2 tsp
21664,3158,hạt nêm,1/4 tsp
21665,3158,tương ớt,1 tbsp
21666,3159,đậu hũ chiên,1 miếng
21667,3159,xà lách,1 cây
21668,3159,Rau thơm,
21669,3159,củ sắn,1
21670,3159,Bánh tráng,
21671,3159,Tương chấm bò bía và đậu phộng rang,
21672,3159,Gia vị,
21673,3160,Măng khô đã ngâm mềm,400 g
21674,3160,táo đỏ (tuỳ size),5-8 trái
21675,3160,cà rốt,100 g
21676,3160,"nấm tươi ( nấm mỡ hoặc nấm rơm , nấm đông cô )",100 g
21677,3160,"Muối, hạt nêm chay",
21678,3160,"Rau mùi ( ngò rí , ngò gai )",
21679,3161,sườn heo,300 gr
21680,3161,sả băm,3 muỗng
21681,3161,tàu xì,1 muỗng
21682,3161,ớt,1 trái
21683,3161,hành boa rô,1 nhánh
21684,3161,Gia vị,
21685,3162,"Gà (mình thấy phần kho ngon nhất là cái chổ má đùi á, 2 cái má đùi )",
21686,3162,"Sả, ớt, có xíu nghệ vs gừng thì càng tốt nha (kho gà vịt mình thích gừng lắm nên luôn để, vì kho sả ớt nên này để ít gừng thôi)",
21687,3162,"Gia vị, nước mắm, tương",
21688,3163,bầu,1 trái
21689,3163,trứng vịt lộn,6 quả
21690,3163,hành lá,2 tép
21691,3163,lá mồng tơi,100 g
21692,3164,thịt heo xay hoặc bằm,100 g
21693,3164,bí đỏ,50 g
21694,3164,khoai tây,2 củ
21695,3164,hành tím,1 củ
21696,3164,tiêu xay,1 ít
21697,3164,Muối,
21698,3164,Bột ngọt (tuỳ sở thích),
21699,3164,Hành ngò,
21700,3165,nấm kim châm,300 gram
21701,3165,bạc hà,150 gram
21702,3165,me,10 gram
21703,3165,cà chua,3 trái
21704,3165,thơm,1/4 trái
21705,3165,"Đầu hành lá , rau ngỗ",
21706,3165,"Hạt nêm , nước mắm, đường, dầu ăn",
21707,3166,thịt trâu,1 kg
21708,3166,củ cà rốt,1
21709,3166,củ khoai tây,3
21710,3166,củ hành tây,2
21711,3166,cà chua,4 trái
21712,3166,tiêu xanh,Vài nhánh
21713,3166,ngò trang trí,Ít
21714,3166,Hành tỏi băm,
21715,3166,Gia vị,
21716,3167,Dưa cải chua,1 chén
21717,3167,Trứng gà (tuỳ ý muốn dùng bao nhiêu trứng thì dùng),1 hoặc 2
21718,3167,hành tím,1 củ
21719,3167,ớt hiểm,1 trái
21720,3167,Gia vị,
21721,3167,Bột nêm,
21722,3167,Nước tương,
21723,3167,Tiêu xay,
21724,3168,thịt đùi,300 g
21725,3168,nước mắm tỏi ớt,1/2 chén
21726,3168,hành tím băm,1 mcf
21727,3169,nấm bào ngư,100 g
21728,3169,nấm mèo,10 g
21729,3169,đậu cô ve,100 g
21730,3169,su su,1 trái
21731,3169,củ cà rốt,1
21732,3169,cọng cải thảo,50 g
21733,3170,ếch,5 con
21734,3170,củ hành tây lớn,1
21735,3170,hành lá,2 cây
21736,3170,hành tỏi xay,1 mc
21737,3170,ớt hiểm,2 trái
21738,3170,Gia vị,
21739,3171,đế pizza size 20cm,1
21740,3171,cá hồi,200 g
21741,3171,nấm kim châm,1 gói
21742,3171,"Sốt cà (bạn mua loại sốt cà chua và thảo mộc chuyên dùng cho món Ý tại các siêu thị nhé), tương ớt, tiêu",
21743,3171,phô mai mozzarella bào sợi,200 g
21744,3171,Gia vị,
21745,3172,Thịt ba chỉ,
21746,3172,Đường,
21747,3172,Mắm,
21748,3172,Hạt tiêu,
21749,3172,"Ớt, hành băm, dầu hào,",
21750,3172,"nước mắm,",2 thìa
21751,3172,hành lá,ít
21752,3173,trứng gà ta,3 quả
21753,3173,thịt bằm,1 muỗng
21754,3173,lá mơ,3 cái
21755,3173,hành lá,2 cây
21756,3173,tiêu,1 ít
21757,3173,mắm,1/2 muỗng cafe
21758,3173,dầu ăn,2 muỗng
21759,3174,Ức gà áp chảo,
21760,3174,ức gà (khoảng 300gr),2 cái
21761,3174,muối,1/2 muỗng cà phê
21762,3174,tiêu,1/2 muỗng cà phê
21763,3174,bơ lạt nhỏ,1 cục
21764,3174,Sốt mật ong,
21765,3174,nước tương,1 muỗng canh
21766,3174,tương ớt,1 muỗng canh
21767,3174,mật ong,1 muỗng canh
21768,3174,nước cốt chanh,1 muỗng canh
21769,3175,Nấm đùi gà baby,100 gr
21770,3175,Gừng nhỏ,1 miếng
21771,3175,hành Poro,1 khúc
21772,3175,Sốt kho,
21773,3175,Nước tương,2 muỗng canh
21774,3175,Tương ớt,1 mcf
21775,3175,Đường,1 muỗng cafe
21776,3175,Muối,1/5 muỗng cafe
21777,3175,Nước lọc,4 muỗng canh
21778,3175,Tiêu xay,1 chút
21779,3176,rau dền,1/2 bó
21780,3176,thịt đùi,300 g
21781,3176,tỏi băm,1 mc
21782,3176,Gia vị,
21783,3177,măng củ tươi (đã lột hết vỏ),300 g
21784,3177,nấm rơm,200 g
21785,3177,Chân nấm đông cô ( loại đã sơ chế sẵn) - không bắt buộc,
21786,3177,cà rốt nhỏ,1 củ
21787,3177,"Nước dùng (nước hầm củ quả , nước ép củ đậu / củ sắn )",
21788,3177,"Hạt nêm chay , muối",
21789,3177,gừng nhỏ,1 củ
21790,3177,"Rau nêm : Húng quế hoặc rau mùi ( ngò gai , ngò rí )",
21791,3178,cơm nguội,4 chén
21792,3178,trứng gà ta,3 cái
21793,3178,hạt bắp mỹ,150 gram
21794,3178,hành lá,50 gram
21795,3178,hành tím băm,3 muỗng canh
21796,3178,hạt nêm,1 muỗng cà phê
21797,3178,nước mắm,2 muỗng canh
21798,3178,dầu ăn,4 muỗng canh
21799,3178,"Ớt, nước tương, dưa leo",
21800,3179,"Rong biển khô hoặc tươi đều được, ở ngoài siêu thị có bán sẵn loại rong biển Hàn Quốc, lưu ý phải là loại rong biển để nấu canh nha, không phải để cuộn cơm hay ăn sẵn",
21801,3179,"bò băm, hoặc thịt bò thái miếng mỏng",2 lạng
21802,3179,tỏi băm,1 thìa
21803,3179,"nước dùng vị xương ninh Hàn Quốc, không có thì bỏ qua",1 viên
21804,3179,"tương đậu 된장 Hàn quốc, loại dùng để nấu canh tương đậu ấy",1 thìa
21805,3179,dầu mè,
21806,3179,đậu hũ non,
21807,3179,"nấm (tùy khẩu vị), không cho cũng được",
21808,3179,nước tương nấu canh Hàn Quốc hoặc muối,
21809,3180,tôm càng,3 con
21810,3180,hủ tiếu,1 vắt
21811,3180,xà lách,Ít
21812,3180,Tỏi phi,
21813,3180,Gia vị,
21814,3181,mực lá,500 g
21815,3181,thịt xay,200 g
21816,3181,tôm nõn băm nhuyễn,100 g
21817,3181,mộc nhĩ,2 tai
21818,3181,"Hành , tỏi, tiêu, gia vị; sốt cà , tương ớt",
21819,3182,mực ống tươi,250 gr
21820,3182,cà chua,1 trái
21821,3182,thơm,1/4 trái
21822,3182,cần tây,3 nhánh
21823,3182,củ hành tây,4-Jan
21824,3182,hành tỏi băm,1 tbsp
21825,3182,nước mắm,1 tbsp
21826,3182,muối,1/4 tsp
21827,3182,đường,1 tsp
21828,3183,rong biển khô,15 gr
21829,3183,nấm kim châm,150 gr
21830,3183,thịt bằm,100 gr
21831,3183,hành tím băm nhỏ,50 gr
21832,3183,dầu ăn,1 muỗng cafe
21833,3183,muối,1/4 muỗng cafe
21834,3183,hạt nêm,2 muỗng cafe
21835,3183,tiêu xay,1/2 muỗng cafe
21836,3184,măng trúc ngâm chua,150 gr
21837,3184,thịt bò,100 gr
21838,3184,hành ngò,3 cọng
21839,3184,tiêu xay,1 nhúm
21840,3184,Tỏi băm,1/2 mcf
21841,3184,bột bắp,1 chút xíu
21842,3185,ngồng cải hoa vàng,200_300 gram
21843,3185,giá đỗ,100 gram
21844,3185,tôm nõn rang qua Tôm sắt rim mắm,50 gram
21845,3185,hành khô,1_2 củ
21846,3185,Gia vị cơ bản,
21847,3186,trái cóc bao tử,300 gram
21848,3186,thịt ba chỉ,200 gram
21849,3186,tôm tươi,250 gram
21850,3186,rau húng lủi,20 gram
21851,3186,đậu phộng rang,30 gram
21852,3186,ớt,1 trái
21853,3186,tỏi,3 tép
21854,3186,"Gừng , hành tím",
21855,3186,nước mắm,4 muỗng canh
21856,3186,đường,2 muỗng canh
21857,3186,nước cốt chanh,1 muỗng cà phê
21858,3186,hạt nêm,1 muỗng canh
21859,3186,muối,1 muỗng canh
21860,3187,bông hoa chuối,1
21861,3187,bột chiên giòn,1 gói
21862,3187,"bơ, nước tương, dầu hào, tương ớt, ớt bột🌶",10 g
21863,3188,cà chua,4 trái
21864,3188,đậu hũ trứng,1 cây
21865,3188,thịt vai xay,200 g
21866,3188,trứng gà,2 trái
21867,3188,Hành ngò,
21868,3188,Gia vị,
21869,3189,đuôi heo,"0,5 kg"
21870,3189,hành tây,1/2 củ
21871,3189,hành khô,1 củ
21872,3189,gừng,1 nhánh
21873,3189,"củ cải trắng , hành lá , rau mùi","0,5 kg"
21874,3189,Gia vị,
21875,3190,thịt bò băm,150 gr
21876,3190,bơ,1 trái
21877,3190,cà chua,1 trái
21878,3190,rau mùi,5 nhánh
21879,3190,xà lách,3 nhánh
21880,3190,tỏi băm,1 mcf
21881,3190,hành tây băm,1 mcf
21882,3190,nước cốt chanh,1 mcf
21883,3190,"bánh tráng tròn , loại dày một chút",6 chiếc
21884,3190,Gia vị:,
21885,3191,vịt,1/2 con
21886,3191,đường,4 muỗng
21887,3191,nước tương,6 muỗng
21888,3191,hạt nêm,1 muỗng
21889,3191,bột ngọt,1 muỗng
21890,3191,Hành tỏi ớt băm,1 muỗng
21891,3192,Cánh gà,600 g
21892,3192,sữa chua không đường (khoảng 4 hộp),1 lốc
21893,3192,sốt mayonaise,40 g
21894,3192,tương ớt,2 tbsp
21895,3192,dầu hào,2 tbsp
21896,3192,bột mì,2 tbsp
21897,3192,"Gia vị: hạt nêm gà,tiêu,bột tỏi, bột hành ,bột ớt,bột canh",
21898,3193,chả cua,1/2 gói
21899,3193,cá diêu hồng phile,1/2 con
21900,3193,cá viên,50 g
21901,3193,bắp cải,1/4 cái
21902,3193,Hành lá,
21903,3193,Gia vị,
21904,3194,lá cải xoăn Kale,2-3 cái
21905,3194,mì ăn liền tùy chọn,1 gói
21906,3194,tôm nõn đã bóc vỏ,1/2 bát
21907,3194,tiêu xay,1 ít
21908,3195,thanh cua,1 gói (150gr)
21909,3195,trứng,4 quả
21910,3196,Thịt gà,1 kg
21911,3196,Củ cải trắng,3 củ
21912,3196,Nước trộn gỏi,2 vá
21913,3196,Tỏi ớt hành phi rau răm ..,
21914,3197,rau Càng Cua,200 gam
21915,3197,thịt bò,150 gam
21916,3197,cà chua bi,8 trái
21917,3197,trứng luộc chín,2 quả
21918,3197,hành tím băm,1 tsp
21919,3197,tỏi băm,2 tsp
21920,3197,hạt nêm,1 tsp
21921,3197,tiêu,1 tsp
21922,3197,dầu Olive,4 tbsp
21923,3197,giấm gạo,1.5 tbsp
21924,3197,nước tương,1.5 tbsp
21925,3197,đường,1.5 tbsp
21926,3198,sườn heo,350 g
21927,3198,củ cà rốt,1
21928,3198,củ khoai tây,2
21929,3198,cải bẹ trắng khô,2 cây
21930,3198,Nước lọc,
21931,3198,"Đường phèn , muối hồng",
21932,3199,bột năng,1 gói
21933,3199,khoai sọ,1/3 củ
21934,3199,tôm,3 con
21935,3200,cải thìa,1 bó
21936,3200,thịt bò,50 g
21937,3200,tỏi băm,1 thìa
21938,3200,dầu hào,1 thìa
21939,3200,hạt nêm,1 ít
21940,3200,muối,1 ít
21941,3201,cá nhám đốm (bỏ da),400 gr
21942,3201,hành lá,2 cây
21943,3201,nước màu dừa,1 mcf
21944,3201,nước mắm,2 mc
21945,3201,đường nâu,1 mc
21946,3201,bột ngọt,1/2 mcf
21947,3201,tiêu xay,1/2 mcf
21948,3201,ớt hiểm,1 trái
21949,3201,dầu ăn,1/2 mc
21950,3202,gà,1/2 con
21951,3202,mì lá tươi,200 g
21952,3202,Đậu phộng rang,
21953,3202,Ớt rim,
21954,3202,Rau ăn kèm,
21955,3202,Hành tỏi băm,
21956,3202,Gia vị,
21957,3203,thịt giò sống,100 g
21958,3203,tôm sú đã lột vỏ,50
21959,3203,tiêu xay,1 ít
21960,3203,củ đầu hành lá,1
21961,3203,khoai tím,200 g
21962,3203,hành lá,1 cây
21963,3204,trứng gà,3 trái
21964,3204,nấm sò nâu,50 g
21965,3204,hành lá,2 cây
21966,3204,nước mắm,1 mc
21967,3204,Dầu ăn,
21968,3205,Rau thơm xà lách,
21969,3205,thơm,1/4 miếng
21970,3205,khế chua,2 trái
21971,3205,dưa leo,2 trái
21972,3205,bún,500 g
21973,3205,sả,1 cây
21974,3205,củ hành tím,3
21975,3205,hành lá,2 cây
21976,3205,dừa,2 trái
21977,3205,bánh tráng,1 xấp
21978,3205,Nước mắm tỏi ớt,
21979,3205,ba rọi bò,300 g
21980,3205,cá viên,1 bịch
21981,3206,sốt cà chua,4 muỗng đầy
21982,3206,sandwich,4 lát
21983,3206,thịt bò xay,100 g
21984,3206,phomai mozzarella,200 g
21985,3206,lá thơm,1 ít
21986,3207,rau ngót,1 bó
21987,3207,thịt nạc,100 g
21988,3208,mận hậu,10 trái
21989,3208,vải,5 trái
21990,3208,muối tôm,1 mc
21991,3209,trứng gà,4 quả
21992,3209,xúc xích,2 cây
21993,3209,Muối và tiêu,
21994,3209,Dầu ăn,
21995,3210,ức gà,500 g
21996,3210,cam,2 trái
21997,3210,Bột chiên giòn,
21998,3210,"Dầu ăn , dầu hào, hạt nêm, đường.",
21999,3211,khoai tây,1 củ
22000,3211,thịt gà,15 g
22001,3211,rong biển rắc,1 gói
22002,3211,sữa công thức,60 ml
22003,3211,bột năng,1 gói
22004,3211,sandwich,2 miếng
22005,3212,thịt nướng,50 g
22006,3212,đậu hũ chiên,1/3 miếng
22007,3212,lá xà lách và ít rau thơm,2 cái
22008,3212,bún,100 g
22009,3212,mỡ hành,1 mcf
22010,3212,đậu phộng rang,Ít
22011,3212,nước mắm tỏi ớt,1/2 chén
22012,3213,thịt xay,100 g
22013,3213,trứng gà,4 trái
22014,3213,hành lá,2 cây
22015,3213,nước mắm,1 mc
22016,3213,Dầu ăn,
22017,3214,thịt bò,200 gram
22018,3214,cà pháo muối chua,150 gram
22019,3214,ngò gai,20 gram
22020,3214,ngò rí,20 gram
22021,3214,tỏi băm,2 muỗng canh
22022,3214,nước mắm,1 muỗng canh
22023,3214,hạt nêm,2 muỗng cà phê
22024,3214,đường,3 muỗng cà phê
22025,3214,dầu ăn,5 muỗng canh
22026,3215,cánh gà cắt khúc đôi bỏ chót cánh,12 cái
22027,3215,tỏi,6 tép
22028,3215,bột bắp,4 muỗng canh
22029,3215,bột chiên giòn,4 muỗng canh
22030,3215,bơ lạt,20 gr
22031,3215,bột tỏi,4 mcf
22032,3215,bột hành,4 mcf
22033,3215,hạt nêm,2 mcf
22034,3215,tiêu,2 mcf
22035,3215,nước mắm,6 mcf
22036,3215,đường,4 mcf
22037,3215,nước lọc,4 mcf
22038,3215,tỏi phi sẵn,1 muỗng canh
22039,3215,tương xí muội,3 muỗng canh
22040,3216,đùi gà góc tư,1 cái
22041,3216,bột nghệ,1 mcf
22042,3216,hành tím băm,1 mc
22043,3216,Gia vị,
22044,3217,cà chua,1 trái
22045,3217,tôm,50 g
22046,3217,bắp non,50 g
22047,3217,bông cải,Ít
22048,3217,cơm,1 tô
22049,3217,Rong biển khô,
22050,3217,ngò trang trí,Ít
22051,3217,hành tím băm,1 mcf
22052,3217,Gia vị,
22053,3218,tôm,350 gr
22054,3218,chanh,1/2 quả
22055,3218,mì chính,1 thìa cafe
22056,3218,muối tôm,1 thìa cafe
22057,3218,đường,1 thìa cafe
22058,3218,ớt xay,1 thìa cafe
22059,3219,hến,1 kg
22060,3219,rau ngót,1 mớ
22061,3219,"Hành khô , gia vị",
22062,3220,bún,800 gam
22063,3220,đậu hũ mơ,4 miếng
22064,3220,thịt ba rọi,350 gam
22065,3220,mắm tôm,1/2 chén
22066,3220,đường,1/2 chén
22067,3220,ớt,1-2 trái
22068,3220,tắc,4-8 trái
22069,3220,dầu ăn,1 chén
22070,3220,"rau thơm các loại : Tía tô, Kinh giới , Húng lủi , Húng quế , Ngò gai",500 gam
22071,3220,củ hành tím,2
22072,3221,đùi gà góc tư,2
22073,3221,gia vị tiềm,1 gói
22074,3221,Hành lá,
22075,3221,Muối,
22076,3221,Hạt nêm,
22077,3222,đùi gà góc tư,2
22078,3222,khoai tây lớn,1 củ
22079,3222,hành tím băm,1 mc
22080,3222,ngò,Vài cọng
22081,3222,Gia vị,
22082,3223,khổ qua,500 gram
22083,3223,cá thác lác (đã nạo),200 gram
22084,3223,hành lá,20 gram
22085,3223,hành tím băm,1 muỗng canh
22086,3223,"Hạt nêm , nước mắm, đường, tiêu",
22087,3223,nước,"1,2 lít"
22088,3224,vây cá hồi,500 g
22089,3224,bột chiên giòn,1 gói
22090,3224,Gia vị,
22091,3225,cá diêu hồng,1/2 con
22092,3225,cà chua,2 trái
22093,3225,thơm,1/4 trái
22094,3225,bạc hà,1 cây
22095,3225,đậu bắp,5 trái
22096,3225,Giá,
22097,3225,"Rau ôm, ngò gai",
22098,3225,Tỏi phi,
22099,3225,me,1 vắt
22100,3225,Gia vị,
22101,3226,"thịt vai bò , mình chọn thịt vai cho mềm, béo",200 g
22102,3226,giá đỗ,200 g
22103,3226,lá giang (đã nhặt),100 g
22104,3226,Gia vị,
22105,3227,tôm đồng,500 g
22106,3227,lá chanh,10 chiếc
22107,3227,"Gia vị, dầu màu điều",
22108,3228,cá diêu hồng 1kg,1 con
22109,3228,nấm kim châm,1 gói
22110,3228,hành tươi,"4,5 củ"
22111,3228,"1 củ gừng bằng ngón tay cái, 1 củ hành tím , 3 tép tỏi to, tiêu, dầu hào, xì dầu",Pha sốt ướp cá:
22112,3228,"Hành , răm, thìa là , 2 củ tỏi",
22113,3229,cá ngạnh,500 g
22114,3229,thịt ba chỉ,200 g
22115,3229,chuối xanh,3 quả
22116,3229,"nghệ hoặc bột nghệ, riềng xay nhỏ,",1 miếng
22117,3229,"Gừng , hành , tỏi, mẻ, mắm tôm , gia vị",
22118,3229,"Hành , lá lốt , tía tô",tô
22119,3230,cá hú,1/2 con
22120,3230,thịt ba rọi,200 g
22121,3230,thơm,1/2 trái
22122,3230,Hành tỏi băm,
22123,3230,Hành ớt,
22124,3230,Gia vị,
22125,3231,mực mai,"0,5 kg"
22126,3231,hành tây,1 củ
22127,3231,"Cần , tỏi tây , gia vị",
22128,3232,thịt nạc vai (hoặc thịt nách),"0,5 kg"
22129,3232,dưa chuột,2 quả
22130,3232,"bún lứt khô, chút vừng",300 g
22131,3232,Gia vị ướp thịt:,
22132,3232,ngũ vị hương,1 gói
22133,3232,tỏi,1 củ
22134,3232,muối,3 thìa cf
22135,3232,xả,3 củ
22136,3232,dầu ăn,50 ml
22137,3232,hành,1 củ
22138,3232,mật mía,50 ml
22139,3232,Nguyên liệu pha nước mắm,
22140,3232,tỏi,1/2 củ
22141,3232,ớt,1 quả
22142,3232,"Nước mắm , đường, nước, cốt chanh pha theo tỉ lệ: 1:1:3:1/2",
22143,3233,thịt bò,200 g
22144,3233,khế,3 trái
22145,3233,cà chua,2 trái
22146,3233,Hành lá,
22147,3234,chén cơm,3-Feb
22148,3234,củ dền,50 gam
22149,3234,củ nén (có thể thay bằng tỏi),15 gam
22150,3234,hành lá (lấy phần gốc),30 gam
22151,3234,trứng gà,1 quả
22152,3234,nước mắm,2 tbsp
22153,3234,hạt nêm,1 tsp
22154,3234,bột ngọt,1/4 tsp
22155,3234,Tiêu xay,
22156,3234,dầu ăn,3 tbsp
22157,3235,thịt đùi,300 g
22158,3235,mì lá,100 g
22159,3235,Rau xà lách và rau thơm,
22160,3235,hành tím,1 củ
22161,3235,Nước mắm chua ngọt,
22162,3236,thịt bò,180 g
22163,3236,hoa hành,200 g
22164,3236,củ hành tím,1
22165,3236,tỏi,2 tép
22166,3236,nước tương Teriyaki,2 muỗng
22167,3236,hạt nêm,1 muỗng cf
22168,3236,tiêu,1 muỗng cf
22169,3236,Dầu ăn,
22170,3237,xoài xanh,1 quả
22171,3237,tép gạo hoặc tôm rảo tằm,100 g
22172,3237,"Sốt trộn gỏi, một chút lạc rang",
22173,3237,Rau ghém các loại,
22174,3238,bột,600 g
22175,3238,đường,100 g
22176,3238,sữa tươi,300g
22177,3238,trứng gà lớn,1 quả
22178,3238,dầu ăn,2mc
22179,3238,men nở,6g
22180,3238,muối,1g
22181,3239,tai heo,1 cái
22182,3239,xoài keo,2 trái
22183,3239,cà chua,1 trái
22184,3239,rau răm,20 g
22185,3239,hành phi,20 g
22186,3239,hành tím,2 củ
22187,3239,nước mắm tỏi ớt,3 muỗng canh
22188,3240,Hành tỏi ớt,
22189,3240,đường,
22190,3240,tôm,
22191,3240,tóp mỡ,
22192,3241,cá hồi,1 khúc
22193,3241,măng tây,100 g
22194,3241,Tỏi băm,
22195,3241,Tỏi phi,
22196,3241,Gia vị,
22197,3242,cua đồng xay sẵn,300 gr
22198,3242,gạch cua đồng,1/4 chén
22199,3242,Cà chua,3 trái
22200,3242,Đậu hũ,2 miếng
22201,3242,Bắp bò,200 gr
22202,3242,Hành phi,2 tbsp
22203,3242,Hành tím,4 củ
22204,3242,Rau muống bào,1 nắm
22205,3242,Hoa chuối ( bắp chuối ) bào,1 nắm
22206,3242,Kinh giới,5 cây
22207,3242,Mắm tôm,2 tsp
22208,3242,Dầu màu điều,1 tbsp
22209,3242,giò tai giòn ớt xiêm xanh,2 khoanh
22210,3242,Ớt xay,2 tbsp
22211,3242,Dấm bỗng,20-30 ml
22212,3242,Gia vị thông thường,
22213,3243,cơm nguội,2 bát con
22214,3243,trứng,2 quả
22215,3243,bột khoai lang tím,20 g
22216,3243,"Hành khô, gia vị",
22217,3244,gạo lứt,2 chén cơm
22218,3244,thịt nướng,300 g
22219,3244,măng tây,100 g
22220,3244,cà rốt,1 củ
22221,3244,bắp non,10 trái
22222,3244,Lá rong biển cuộn cơm,
22223,3245,thịt ba chỉ,1 dây
22224,3245,trứng cút,1 vỉ
22225,3245,củ cải trắng,1
22226,3245,nước dừa tươi,(1 trái)
22227,3245,tỏi và ớt trái,Vài tép
22228,3245,Gia vị ướp thịt,
22229,3245,Nước mắm,1 mc
22230,3245,Đường,1 mc
22231,3245,Hạt nêm,1 mcf
22232,3245,Muối,1/2 mcf
22233,3245,Mirin (nếu có),1 mc
22234,3245,nước màu dừa,1/2 muỗng cf
22235,3246,nấm tuyết khô,1 cup
22236,3246,kỷ tử,1 mc
22237,3246,táo đỏ khô,6-8 quả
22238,3246,đu đủ tía,1/4 trái
22239,3246,đường phèn,2-3 mc
22240,3247,phile bò,100 g
22241,3247,đậu đũa,300 g
22242,3247,tỏi băm,1 mc
22243,3247,Gia vị,
22244,3248,cá thác lác nạo,500 g
22245,3248,hành lá,2 cây
22246,3248,ớt sừng giã,Ít
22247,3248,Gia vị,
22248,3249,thịt ba rọi,"1,5 lbs"
22249,3249,nước mắm,1 tbsp
22250,3249,dầu hào,1 tbsp
22251,3249,nước tương,1 tbsp
22252,3249,đường,1 tbsp
22253,3249,trứng,1 quả
22254,3249,màu điều,1 ít
22255,3249,tỏi băm,
22256,3249,tiêu,
22257,3249,hành lá,
22258,3250,mồng tơi,200 gr
22259,3250,nấm đùi gà,3 cây
22260,3250,tôm khô,1 muỗng canh
22261,3250,thịt xay,1 muỗng canh
22262,3250,hành tỏi băm,1 muỗng cafe
22263,3250,hành lá,1 ít
22264,3251,cá trích fille,500 g
22265,3251,"Hành tím , tỏi",
22266,3251,tiêu,1/2 m
22267,3251,màu dừa,1/2 M
22268,3251,đường,1 M
22269,3251,ớt đỏ,1 trái
22270,3251,mắm,2 M
22271,3251,dừa xiêm lấy nước,1 trái
22272,3252,mỡ heo,200 g
22273,3252,mực nang,1 con
22274,3252,hành tây,1 củ
22275,3252,Tỏi băm,
22276,3252,Gia vị,
22277,3253,đậu gà,30 g
22278,3253,đậu đỏ,25 g
22279,3253,hạt óc chó,20 g
22280,3253,chà là khô hoặc 10 quả táo đỏ cắt nhỏ bỏ hạt,5 quả
22281,3253,tùy loại máy,"1l- 1,2l"
22282,3254,đậu côve,200 g
22283,3254,mọc bò (khoảng 60g),5 viên
22284,3254,mỳ sợi Nam Dương Donavi (khoảng 60g),2 vắt
22285,3254,dầu hào,1 tbsp
22286,3254,nước tương,1 tsp
22287,3254,đường,1/2 tsp
22288,3254,tỏi lớn,1 nhánh
22289,3255,cá dìa,1 con (400 gr)
22290,3255,rau mồng tơi,1 nắm
22291,3255,nước mắm,1 tsp
22292,3255,dầu hành hoặc tỏi phi,1 tsp
22293,3255,tiêu,1 nhúm
22294,3255,mirin (hoặc rượu nấu ăn),1 tbsp
22295,3256,Đậu hũ,
22296,3256,Bún,
22297,3256,"Nước tương , đường",
22298,3256,Rau xà lách,
22299,3256,Dưa leo,
22300,3256,Đậu phụng,
22301,3256,"Ớt tuỳ thích, tỏi",
22302,3257,Cà pháo,100 g
22303,3257,cà rốt,1/2 củ
22304,3257,hành tây,1/2 củ
22305,3257,ớt chuông,1/4 quả
22306,3257,thịt bò,200 g
22307,3257,lạp xưởng,1 cây
22308,3257,"Húng lủi , húng quế , rau mùi , vừng rang, gia vị",
22309,3258,cải thìa lớn,2 cây
22310,3258,thịt xay,200 g
22311,3258,1mcf hành tây xay nhuyễn,
22312,3258,1mcf bột nêm,
22313,3258,1/2mcf tiêu,
22314,3258,1 gói bột chiên giòn,
22315,3258,1mcf tương ớt và 1mcf mayonnaise ăn kèm,
22316,3259,rau đắng nhỏ,1 bó
22317,3259,tép đồng,200 gr
22318,3259,củ hành tím,3
22319,3259,"Gia vị: muối, nước mắm, hạt nêm, tiêu, dầu phi tỏi",
22320,3260,phile bò,100 g
22321,3260,hành tây,2 củ
22322,3260,dưa leo,1 trái
22323,3260,"hành phi , đậu phộng rang",Ít
22324,3260,Nước mắm chua ngọt,
22325,3260,tỏi băm,1 mc
22326,3260,Gia vị,
22327,3261,Heo quay,
22328,3261,Chả lụa,
22329,3261,Hành tây,
22330,3261,Cà rốt,
22331,3261,Xoài,
